epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,1632.31,1.5458,1.46755,1.42425,0.70866,0.59762,0.66968,0.36536,1.33546,2.03525,1.22091,0.00483029,0.00483029,0.00483029
14,1750.04,1.52418,1.44558,1.41264,0.70979,0.60439,0.67833,0.37374,1.33539,2.1908,1.21522,0.00481614,0.00481614,0.00481614
15,1867.79,1.51889,1.43168,1.40879,0.73524,0.60577,0.68517,0.37824,1.30513,1.93366,1.20155,0.004802,0.004802,0.004802
16,1991.39,1.51638,1.41493,1.40747,0.73132,0.63636,0.7101,0.39115,1.31014,1.62971,1.20437,0.00478786,0.00478786,0.00478786
17,2110.37,1.50749,1.38388,1.40012,0.72614,0.63159,0.70703,0.3985,1.28178,1.88472,1.18116,0.00477371,0.00477371,0.00477371
18,2229.47,1.51174,1.37337,1.39478,0.73387,0.62799,0.71271,0.39939,1.29925,1.47435,1.17967,0.00475957,0.00475957,0.00475957
19,2352.21,1.49065,1.35352,1.3817,0.73156,0.64141,0.72763,0.40874,1.27041,1.94718,1.17087,0.00474543,0.00474543,0.00474543
20,2475.84,1.48602,1.3428,1.37811,0.75892,0.64757,0.73674,0.42116,1.25911,1.54705,1.1619,0.00473129,0.00473129,0.00473129
21,2594.59,1.47663,1.31408,1.3742,0.74818,0.65694,0.74096,0.42702,1.252,1.99865,1.15855,0.00471714,0.00471714,0.00471714
22,2717.91,1.47644,1.3138,1.37149,0.76605,0.65512,0.74226,0.42856,1.24693,1.44118,1.15257,0.004703,0.004703,0.004703
23,2841.77,1.47015,1.29765,1.36502,0.75115,0.6655,0.74422,0.42951,1.23055,1.56793,1.14397,0.00468886,0.00468886,0.00468886
24,2959.77,1.46096,1.28028,1.36748,0.76525,0.6605,0.74791,0.43303,1.23043,1.74539,1.14236,0.00467471,0.00467471,0.00467471
25,3077.12,1.45659,1.27145,1.3587,0.75658,0.6668,0.75716,0.4392,1.21946,1.42956,1.1379,0.00466057,0.00466057,0.00466057
26,3199.48,1.45188,1.26331,1.35472,0.75951,0.68273,0.76315,0.44431,1.22992,1.32202,1.13746,0.00464643,0.00464643,0.00464643
27,3323.02,1.4459,1.25228,1.35047,0.77496,0.67283,0.76021,0.44489,1.21303,1.27146,1.13141,0.00463229,0.00463229,0.00463229
28,3448.12,1.44093,1.24269,1.34639,0.77154,0.67963,0.76601,0.44753,1.21861,1.38003,1.13478,0.00461814,0.00461814,0.00461814
29,3573.44,1.44363,1.24612,1.35201,0.77887,0.68348,0.76979,0.45112,1.21132,1.35629,1.12445,0.004604,0.004604,0.004604
30,3698.88,1.43437,1.23012,1.33565,0.76989,0.69125,0.77286,0.45536,1.2109,1.32638,1.1227,0.00458986,0.00458986,0.00458986
31,3824.14,1.42153,1.21579,1.33666,0.7741,0.68936,0.77441,0.45668,1.20127,1.29494,1.11858,0.00457571,0.00457571,0.00457571
32,3949.05,1.41734,1.20131,1.32438,0.78623,0.68949,0.78005,0.45997,1.20623,1.33872,1.11887,0.00456157,0.00456157,0.00456157
33,4073.87,1.42251,1.19989,1.3364,0.78664,0.68865,0.78106,0.46382,1.19846,1.25746,1.11732,0.00454743,0.00454743,0.00454743
34,4199.35,1.41387,1.18149,1.32355,0.78178,0.69398,0.7792,0.4633,1.20213,1.30553,1.11592,0.00453329,0.00453329,0.00453329
35,4324.66,1.40381,1.18636,1.32124,0.78294,0.6948,0.77884,0.46329,1.19848,1.28257,1.11627,0.00451914,0.00451914,0.00451914
36,4443.26,1.40808,1.184,1.32075,0.78898,0.69545,0.78349,0.46601,1.19479,1.27271,1.11246,0.004505,0.004505,0.004505
37,4567.57,1.4071,1.17121,1.31869,0.79289,0.69811,0.78776,0.46757,1.19062,1.24336,1.10682,0.00449086,0.00449086,0.00449086
38,4692.35,1.40207,1.16542,1.31371,0.79059,0.7004,0.79084,0.47104,1.1877,1.21352,1.10694,0.00447671,0.00447671,0.00447671
39,4817.25,1.38651,1.15347,1.3013,0.79329,0.70065,0.79034,0.47115,1.18651,1.258,1.1055,0.00446257,0.00446257,0.00446257
40,4942.49,1.39215,1.14441,1.30794,0.79742,0.69574,0.79202,0.4721,1.18461,1.21166,1.10377,0.00444843,0.00444843,0.00444843
41,5061.63,1.39252,1.14989,1.30682,0.78662,0.70106,0.79182,0.47457,1.17727,1.18427,1.10329,0.00443429,0.00443429,0.00443429
42,5186.27,1.37655,1.12827,1.29741,0.78776,0.70498,0.79147,0.47354,1.17702,1.15349,1.10264,0.00442014,0.00442014,0.00442014
43,5308.04,1.38064,1.12324,1.30041,0.80113,0.69878,0.79159,0.47465,1.17788,1.13392,1.10073,0.004406,0.004406,0.004406
44,5425.82,1.38122,1.13199,1.30436,0.79462,0.70784,0.79427,0.47734,1.17427,1.13433,1.09838,0.00439186,0.00439186,0.00439186
45,5542.89,1.37542,1.12913,1.2994,0.80571,0.70182,0.79423,0.47972,1.17283,1.14783,1.09779,0.00437771,0.00437771,0.00437771
46,5663.06,1.37589,1.11416,1.29709,0.80153,0.70735,0.79858,0.48103,1.16964,1.11842,1.09606,0.00436357,0.00436357,0.00436357
47,5786.32,1.36528,1.11134,1.29387,0.80407,0.70948,0.7996,0.4807,1.16947,1.11309,1.09638,0.00434943,0.00434943,0.00434943
48,5910.63,1.36345,1.10483,1.29212,0.80259,0.70713,0.79769,0.48151,1.16984,1.11477,1.09532,0.00433529,0.00433529,0.00433529
49,6035.41,1.35941,1.10482,1.28639,0.79366,0.71446,0.79853,0.48312,1.16802,1.12075,1.09318,0.00432114,0.00432114,0.00432114
50,6155.69,1.35468,1.09016,1.28465,0.79356,0.71617,0.79926,0.48335,1.16684,1.13376,1.09206,0.004307,0.004307,0.004307
51,6277.62,1.35433,1.082,1.28528,0.80115,0.7125,0.79862,0.48397,1.16693,1.14074,1.09247,0.00429286,0.00429286,0.00429286
52,6402.04,1.3564,1.07766,1.28472,0.79483,0.72018,0.80017,0.48336,1.16501,1.14028,1.09111,0.00427871,0.00427871,0.00427871
53,6526.71,1.35199,1.07515,1.27753,0.7987,0.71559,0.80086,0.48487,1.1626,1.14438,1.09005,0.00426457,0.00426457,0.00426457
54,63478.9,1.36018,1.08974,1.28534,0.79873,0.71692,0.80139,0.48507,1.16273,1.1343,1.08963,0.00425043,0.00425043,0.00425043
55,63597.1,1.34085,1.07014,1.2721,0.79597,0.71984,0.80135,0.4863,1.16279,1.12724,1.0895,0.00423629,0.00423629,0.00423629
56,63714.8,1.35172,1.06858,1.28424,0.7996,0.71662,0.80253,0.48693,1.16264,1.12614,1.0896,0.00422214,0.00422214,0.00422214
57,63833.2,1.34481,1.07008,1.27843,0.80277,0.71797,0.8032,0.48794,1.16083,1.1201,1.08854,0.004208,0.004208,0.004208
58,63948.7,1.34119,1.06131,1.27457,0.80423,0.7168,0.80342,0.48784,1.15947,1.11536,1.08752,0.00419386,0.00419386,0.00419386
59,64064.3,1.33656,1.05481,1.27188,0.80715,0.71296,0.80519,0.48864,1.15811,1.11817,1.08685,0.00417971,0.00417971,0.00417971
60,64190,1.33938,1.04286,1.26957,0.80449,0.71512,0.80562,0.48896,1.15672,1.1168,1.08548,0.00416557,0.00416557,0.00416557
61,64316.8,1.34176,1.05392,1.27595,0.80473,0.71408,0.80498,0.48886,1.15695,1.11758,1.08548,0.00415143,0.00415143,0.00415143
62,64441,1.34294,1.04883,1.2649,0.79894,0.71875,0.80615,0.48874,1.15648,1.11823,1.08486,0.00413729,0.00413729,0.00413729
63,64560.1,1.32359,1.03791,1.26461,0.79905,0.72123,0.80717,0.48918,1.15559,1.117,1.08391,0.00412314,0.00412314,0.00412314
64,64677.1,1.32769,1.03674,1.2629,0.80309,0.72083,0.80792,0.48944,1.15558,1.11632,1.08386,0.004109,0.004109,0.004109
65,64794.2,1.33467,1.03873,1.2631,0.8059,0.72014,0.80895,0.49004,1.15493,1.11352,1.08312,0.00409486,0.00409486,0.00409486
66,64911.4,1.32143,1.03223,1.25622,0.80705,0.7201,0.80892,0.49041,1.15409,1.11332,1.08274,0.00408071,0.00408071,0.00408071
67,65028.7,1.31989,1.02667,1.25789,0.80981,0.7203,0.8099,0.4912,1.15307,1.1132,1.08251,0.00406657,0.00406657,0.00406657
68,65145.5,1.30881,1.02443,1.25377,0.81421,0.71977,0.81058,0.49153,1.15254,1.11406,1.08206,0.00405243,0.00405243,0.00405243
69,65262.5,1.31445,1.01461,1.25156,0.80714,0.72257,0.81012,0.49195,1.15181,1.11509,1.08172,0.00403829,0.00403829,0.00403829
70,65379.7,1.31275,1.01013,1.25252,0.80784,0.72141,0.80998,0.49206,1.15125,1.11223,1.08111,0.00402414,0.00402414,0.00402414
71,65497.8,1.32151,1.01273,1.25581,0.80461,0.72287,0.81032,0.49209,1.15078,1.112,1.08045,0.00401,0.00401,0.00401
72,65618.6,1.30754,1.00021,1.24481,0.80276,0.72468,0.81083,0.49216,1.15034,1.10888,1.08012,0.00399586,0.00399586,0.00399586
73,65742,1.31507,1.01007,1.25436,0.80225,0.72592,0.81057,0.49241,1.1493,1.10393,1.07948,0.00398171,0.00398171,0.00398171
74,65866,1.31184,1.01019,1.25088,0.79798,0.72703,0.81025,0.49287,1.14989,1.10092,1.07978,0.00396757,0.00396757,0.00396757
75,65986.3,1.30752,0.99389,1.24795,0.80307,0.72596,0.81103,0.49298,1.14921,1.09849,1.07973,0.00395343,0.00395343,0.00395343
76,66109.6,1.29581,0.9942,1.24234,0.80648,0.72369,0.81061,0.4927,1.14933,1.09519,1.07999,0.00393929,0.00393929,0.00393929
77,66234.1,1.3004,0.99086,1.24118,0.80821,0.72286,0.81043,0.49257,1.14895,1.09312,1.07972,0.00392514,0.00392514,0.00392514
78,66359.1,1.29633,0.98364,1.24031,0.80859,0.72311,0.81019,0.49296,1.14877,1.09036,1.07947,0.003911,0.003911,0.003911
79,66479.5,1.30761,0.98716,1.24354,0.80868,0.7236,0.81068,0.49329,1.14855,1.08643,1.07914,0.00389686,0.00389686,0.00389686
80,66598.7,1.29861,0.98411,1.24446,0.80733,0.725,0.811,0.49325,1.14847,1.0818,1.07901,0.00388271,0.00388271,0.00388271
81,66715.6,1.30458,0.98441,1.24111,0.81007,0.72253,0.8111,0.49358,1.14839,1.07736,1.07878,0.00386857,0.00386857,0.00386857
82,66832.7,1.29194,0.97671,1.23691,0.80698,0.72456,0.81132,0.49389,1.14796,1.07351,1.07839,0.00385443,0.00385443,0.00385443
83,66953.3,1.29514,0.97782,1.23521,0.80751,0.72523,0.81164,0.49443,1.14759,1.06974,1.07808,0.00384029,0.00384029,0.00384029
84,67075.5,1.28544,0.96175,1.23144,0.81062,0.72374,0.81184,0.49425,1.14713,1.06546,1.07785,0.00382614,0.00382614,0.00382614
85,67198.9,1.28692,0.97731,1.23182,0.80868,0.72573,0.8122,0.49443,1.14687,1.06095,1.07782,0.003812,0.003812,0.003812
86,67323.3,1.28688,0.95954,1.22375,0.81042,0.72276,0.81163,0.49452,1.14679,1.05737,1.07777,0.00379786,0.00379786,0.00379786
87,67447.9,1.28763,0.96355,1.22992,0.81133,0.72267,0.81194,0.49451,1.147,1.05431,1.0778,0.00378371,0.00378371,0.00378371
88,67572.9,1.28734,0.95898,1.23369,0.81201,0.72174,0.81228,0.49483,1.1467,1.04912,1.07751,0.00376957,0.00376957,0.00376957
89,67695.9,1.28201,0.95698,1.2286,0.8096,0.72584,0.8121,0.49486,1.14657,1.04441,1.07735,0.00375543,0.00375543,0.00375543
90,67818.5,1.27762,0.95542,1.23055,0.81244,0.72329,0.81388,0.49497,1.14634,1.04027,1.07728,0.00374129,0.00374129,0.00374129
91,67943.7,1.27634,0.95273,1.22552,0.81152,0.72615,0.81405,0.49554,1.14629,1.03839,1.0772,0.00372714,0.00372714,0.00372714
92,68063.4,1.27641,0.95316,1.22671,0.81244,0.72634,0.814,0.49594,1.14612,1.0367,1.07712,0.003713,0.003713,0.003713
93,68187.1,1.27287,0.93855,1.22173,0.81267,0.72638,0.81396,0.49616,1.14596,1.03427,1.07667,0.00369886,0.00369886,0.00369886
94,68313.2,1.26745,0.93857,1.21916,0.81111,0.72838,0.8142,0.49646,1.1459,1.03094,1.07625,0.00368471,0.00368471,0.00368471
95,68440,1.26943,0.9356,1.22051,0.81188,0.72752,0.81387,0.49652,1.14519,1.02724,1.07614,0.00367057,0.00367057,0.00367057
96,68565.9,1.2727,0.94493,1.22306,0.81211,0.7281,0.81354,0.49625,1.14465,1.02433,1.07558,0.00365643,0.00365643,0.00365643
97,68692.4,1.26441,0.9446,1.21917,0.81126,0.72953,0.81493,0.49672,1.14429,1.0231,1.07527,0.00364229,0.00364229,0.00364229
98,68818.8,1.26507,0.93441,1.21972,0.8104,0.73113,0.81502,0.49709,1.14409,1.02042,1.07505,0.00362814,0.00362814,0.00362814
99,68945,1.26813,0.92888,1.21518,0.8121,0.73032,0.81478,0.49716,1.14427,1.01738,1.07512,0.003614,0.003614,0.003614
100,69072.2,1.25847,0.92721,1.21391,0.81237,0.72993,0.81515,0.4975,1.14441,1.01678,1.07509,0.00359986,0.00359986,0.00359986
101,69199,1.26712,0.92659,1.21485,0.81149,0.72924,0.81509,0.49741,1.14398,1.0158,1.07489,0.00358571,0.00358571,0.00358571
102,69325.6,1.26184,0.92366,1.21472,0.81168,0.72867,0.81523,0.49765,1.14371,1.0136,1.07468,0.00357157,0.00357157,0.00357157
103,69452.1,1.25348,0.91182,1.20756,0.81135,0.72927,0.81485,0.49773,1.14378,1.01196,1.07466,0.00355743,0.00355743,0.00355743
104,69578.1,1.2454,0.91463,1.20834,0.81153,0.72985,0.81609,0.49843,1.14353,1.01057,1.07451,0.00354329,0.00354329,0.00354329
105,69701.4,1.25718,0.92,1.21042,0.81144,0.73105,0.81609,0.49857,1.14393,1.01041,1.07463,0.00352914,0.00352914,0.00352914
106,69827.1,1.25126,0.91187,1.2064,0.81033,0.73277,0.81615,0.49915,1.14362,1.00796,1.07466,0.003515,0.003515,0.003515
107,69953,1.2472,0.90482,1.20641,0.80984,0.73329,0.81568,0.49923,1.14339,1.00693,1.07448,0.00350086,0.00350086,0.00350086
108,70079.3,1.24557,0.90157,1.2071,0.81013,0.73394,0.81535,0.49926,1.14358,1.00498,1.07448,0.00348671,0.00348671,0.00348671
109,70205.5,1.25282,0.90696,1.20481,0.81258,0.7322,0.81572,0.49953,1.14344,1.00334,1.07419,0.00347257,0.00347257,0.00347257
110,70331.9,1.24562,0.90383,1.20535,0.81291,0.73247,0.81592,0.49957,1.14333,1.0019,1.07407,0.00345843,0.00345843,0.00345843
111,70458.4,1.24537,0.90235,1.20205,0.81278,0.73581,0.81607,0.49961,1.14335,1.00088,1.07415,0.00344429,0.00344429,0.00344429
112,70584.9,1.24371,0.89663,1.19922,0.81159,0.73541,0.8162,0.49997,1.14316,0.99812,1.07405,0.00343014,0.00343014,0.00343014
113,70704.7,1.23981,0.89273,1.19783,0.81354,0.73574,0.8171,0.50024,1.14269,0.99949,1.07367,0.003416,0.003416,0.003416
114,70828.4,1.24297,0.8973,1.19954,0.81211,0.7369,0.81744,0.50079,1.14293,0.99868,1.07377,0.00340186,0.00340186,0.00340186
115,70955,1.24067,0.89339,1.19955,0.81292,0.73577,0.81779,0.50093,1.14286,0.99693,1.07364,0.00338771,0.00338771,0.00338771
116,71082,1.23257,0.89227,1.19713,0.81373,0.73802,0.81815,0.50113,1.1428,0.99576,1.07369,0.00337357,0.00337357,0.00337357
117,71209.3,1.23295,0.89015,1.19707,0.8129,0.73853,0.81841,0.50155,1.14273,0.99537,1.07368,0.00335943,0.00335943,0.00335943
118,71336.4,1.23552,0.8862,1.1982,0.81102,0.74098,0.81799,0.5012,1.14278,0.99284,1.07379,0.00334529,0.00334529,0.00334529
119,71463.3,1.23003,0.87811,1.19226,0.80847,0.74322,0.81815,0.50147,1.14291,0.99136,1.07367,0.00333114,0.00333114,0.00333114
120,71590,1.23679,0.88144,1.19329,0.80649,0.74465,0.81871,0.50199,1.14317,0.98951,1.07435,0.003317,0.003317,0.003317
121,71716.9,1.23005,0.87284,1.19357,0.80675,0.74656,0.81986,0.50223,1.14277,0.98621,1.07396,0.00330286,0.00330286,0.00330286
122,71843.7,1.22761,0.87878,1.18939,0.80773,0.74507,0.81877,0.50227,1.1434,0.98578,1.07411,0.00328871,0.00328871,0.00328871
123,71970.6,1.22933,0.88047,1.19189,0.80871,0.74513,0.81888,0.50303,1.1435,0.984,1.07419,0.00327457,0.00327457,0.00327457
124,72097.9,1.22939,0.88174,1.19343,0.80787,0.74749,0.82006,0.50276,1.14336,0.98273,1.07421,0.00326043,0.00326043,0.00326043
125,72224.7,1.22557,0.87105,1.1877,0.80769,0.74801,0.82011,0.50285,1.14351,0.98005,1.07444,0.00324629,0.00324629,0.00324629
126,72351.5,1.21897,0.8635,1.18645,0.80948,0.74639,0.82014,0.50314,1.14375,0.97781,1.07454,0.00323214,0.00323214,0.00323214
127,72478.8,1.2184,0.86674,1.18551,0.80877,0.74824,0.81998,0.50316,1.14401,0.97598,1.07464,0.003218,0.003218,0.003218
128,72606,1.22105,0.86427,1.19013,0.80994,0.74775,0.82048,0.50335,1.14397,0.97438,1.07464,0.00320386,0.00320386,0.00320386
129,72733.3,1.2228,0.86419,1.18889,0.81295,0.74501,0.82081,0.50386,1.14389,0.97271,1.07463,0.00318971,0.00318971,0.00318971
130,72852.3,1.2149,0.8633,1.18186,0.81388,0.74338,0.82109,0.50411,1.14405,0.97088,1.07465,0.00317557,0.00317557,0.00317557
131,72976.7,1.2123,0.85289,1.18253,0.81343,0.74308,0.8205,0.50393,1.14429,0.96839,1.07497,0.00316143,0.00316143,0.00316143
132,73097.6,1.21382,0.85897,1.18334,0.80919,0.74919,0.82113,0.5039,1.14415,0.96607,1.07489,0.00314729,0.00314729,0.00314729
133,73221.6,1.20969,0.84617,1.17849,0.80907,0.74988,0.82112,0.50384,1.14472,0.96482,1.07523,0.00313314,0.00313314,0.00313314
134,73347.1,1.21266,0.85488,1.18244,0.80844,0.74944,0.82115,0.50391,1.14523,0.96362,1.07568,0.003119,0.003119,0.003119
135,73473.5,1.2079,0.84588,1.1787,0.80814,0.75104,0.82092,0.50394,1.14508,0.96158,1.07588,0.00310486,0.00310486,0.00310486
136,73599.6,1.20829,0.84752,1.17894,0.80945,0.74887,0.82125,0.50426,1.1455,0.95947,1.07588,0.00309071,0.00309071,0.00309071
137,73726.2,1.20551,0.85231,1.18276,0.80866,0.74899,0.82151,0.50411,1.14519,0.95785,1.07582,0.00307657,0.00307657,0.00307657
138,73845.7,1.20666,0.84561,1.17706,0.80989,0.74793,0.8209,0.50396,1.14552,0.95584,1.07568,0.00306243,0.00306243,0.00306243
139,73963.7,1.20432,0.84197,1.17678,0.81123,0.74708,0.82088,0.5038,1.14566,0.9534,1.07546,0.00304829,0.00304829,0.00304829
140,74086.7,1.21222,0.83969,1.17691,0.81049,0.74798,0.82123,0.50437,1.14571,0.95039,1.07572,0.00303414,0.00303414,0.00303414
141,74204.4,1.2022,0.84241,1.17221,0.81043,0.74653,0.82081,0.50443,1.14602,0.95035,1.07584,0.00302,0.00302,0.00302
142,74327.1,1.19593,0.83208,1.17022,0.81381,0.74529,0.82061,0.5048,1.14667,0.94744,1.0762,0.00300586,0.00300586,0.00300586
143,74453.4,1.19686,0.82769,1.1688,0.81667,0.7424,0.82031,0.50491,1.14666,0.94485,1.07608,0.00299171,0.00299171,0.00299171
144,74579.9,1.19909,0.83518,1.1708,0.8187,0.74172,0.8204,0.50461,1.14668,0.94316,1.07596,0.00297757,0.00297757,0.00297757
145,74706.8,1.19136,0.83003,1.16717,0.82101,0.74066,0.82096,0.50536,1.1467,0.94188,1.07586,0.00296343,0.00296343,0.00296343
146,74833.7,1.19421,0.82795,1.17519,0.82385,0.73855,0.82039,0.50534,1.14634,0.93989,1.07564,0.00294929,0.00294929,0.00294929
147,74959.9,1.20184,0.83328,1.17298,0.82194,0.74025,0.82088,0.50529,1.14644,0.93812,1.07558,0.00293514,0.00293514,0.00293514
148,75086.1,1.19377,0.83152,1.16745,0.82242,0.74026,0.82115,0.5059,1.14624,0.93735,1.07529,0.002921,0.002921,0.002921
149,75213,1.19827,0.83309,1.16526,0.82086,0.74153,0.82129,0.50584,1.14608,0.93596,1.07523,0.00290686,0.00290686,0.00290686
150,75339.8,1.19594,0.82578,1.17093,0.81958,0.74146,0.82131,0.50558,1.14625,0.93321,1.07536,0.00289271,0.00289271,0.00289271
151,75466.6,1.19445,0.82861,1.166,0.81727,0.74151,0.82085,0.5056,1.14676,0.931,1.07557,0.00287857,0.00287857,0.00287857
152,75592.8,1.18727,0.8232,1.16284,0.81739,0.74245,0.82058,0.5057,1.14722,0.92745,1.07579,0.00286443,0.00286443,0.00286443
153,75719.1,1.18987,0.83081,1.16805,0.81924,0.73953,0.82021,0.50563,1.14716,0.92473,1.07575,0.00285029,0.00285029,0.00285029
154,75845.9,1.18179,0.81931,1.16521,0.81886,0.73933,0.82049,0.50573,1.14802,0.92168,1.07602,0.00283614,0.00283614,0.00283614
155,75972.2,1.17936,0.81077,1.16197,0.82049,0.73962,0.82039,0.50566,1.14829,0.91958,1.07623,0.002822,0.002822,0.002822
156,76098.5,1.1845,0.82075,1.16322,0.82022,0.73947,0.8206,0.5058,1.14846,0.91683,1.07636,0.00280786,0.00280786,0.00280786
157,76225,1.18326,0.81177,1.15885,0.81958,0.74021,0.82017,0.50593,1.14857,0.91468,1.07617,0.00279371,0.00279371,0.00279371
158,76348.8,1.18248,0.8144,1.16209,0.81997,0.7399,0.82032,0.50579,1.14917,0.91084,1.07658,0.00277957,0.00277957,0.00277957
159,76473,1.17999,0.80929,1.16011,0.81982,0.74086,0.81996,0.50561,1.14914,0.9076,1.07648,0.00276543,0.00276543,0.00276543
160,76598.6,1.17784,0.80218,1.1601,0.82131,0.73953,0.82043,0.50555,1.14958,0.90449,1.07714,0.00275129,0.00275129,0.00275129
161,76724.8,1.17129,0.80325,1.15278,0.8229,0.74007,0.8213,0.50563,1.15043,0.90256,1.07763,0.00273714,0.00273714,0.00273714
162,76851.5,1.17704,0.80893,1.15672,0.81944,0.74222,0.82105,0.50576,1.15087,0.90046,1.07773,0.002723,0.002723,0.002723
163,76977.7,1.16633,0.79747,1.14942,0.82062,0.74048,0.82167,0.50593,1.15099,0.89843,1.07797,0.00270886,0.00270886,0.00270886
164,77103.4,1.17358,0.80151,1.1538,0.82414,0.73843,0.82097,0.50588,1.15129,0.89718,1.07814,0.00269471,0.00269471,0.00269471
165,77229.7,1.18094,0.81216,1.15898,0.82456,0.73785,0.82137,0.50635,1.15153,0.89518,1.07831,0.00268057,0.00268057,0.00268057
166,77356,1.16766,0.79873,1.15067,0.8231,0.7395,0.82122,0.5066,1.15183,0.8924,1.07879,0.00266643,0.00266643,0.00266643
167,77482.4,1.17129,0.80575,1.15535,0.82218,0.74116,0.82186,0.50645,1.15179,0.88966,1.07895,0.00265229,0.00265229,0.00265229
168,77608.8,1.16602,0.78858,1.15081,0.82227,0.74179,0.82215,0.50657,1.15207,0.88771,1.07925,0.00263814,0.00263814,0.00263814
169,77735.7,1.16393,0.79162,1.15073,0.82166,0.74104,0.82134,0.5061,1.15259,0.88598,1.07958,0.002624,0.002624,0.002624
170,77861.7,1.16756,0.78999,1.15296,0.82131,0.74266,0.82158,0.50637,1.15273,0.88305,1.07976,0.00260986,0.00260986,0.00260986
171,77988.1,1.16275,0.78839,1.14829,0.81994,0.74561,0.82148,0.5066,1.1529,0.88135,1.07987,0.00259571,0.00259571,0.00259571
172,78114.5,1.15631,0.78774,1.14939,0.82246,0.74324,0.82151,0.50665,1.15333,0.87965,1.0801,0.00258157,0.00258157,0.00258157
173,78240.8,1.16101,0.78593,1.1447,0.82117,0.74413,0.8217,0.50661,1.15375,0.87829,1.08012,0.00256743,0.00256743,0.00256743
174,78367.6,1.1564,0.77987,1.14699,0.81967,0.74558,0.82182,0.50671,1.15384,0.8766,1.08026,0.00255329,0.00255329,0.00255329
175,78493.6,1.15397,0.77744,1.14225,0.8225,0.74474,0.82194,0.50674,1.15433,0.87415,1.08063,0.00253914,0.00253914,0.00253914
176,78620,1.15959,0.78302,1.14683,0.82466,0.7432,0.82098,0.50668,1.15463,0.87244,1.08085,0.002525,0.002525,0.002525
177,78746.3,1.15811,0.77754,1.14734,0.82554,0.74298,0.82082,0.50588,1.15559,0.87157,1.08123,0.00251086,0.00251086,0.00251086
178,78873.3,1.15018,0.78333,1.14287,0.82602,0.7424,0.82072,0.5057,1.15599,0.87154,1.08148,0.00249671,0.00249671,0.00249671
179,78999.2,1.15176,0.78038,1.14539,0.82592,0.74202,0.82064,0.50556,1.15586,0.87127,1.08132,0.00248257,0.00248257,0.00248257
180,79125.9,1.14675,0.77169,1.13886,0.82591,0.73988,0.82116,0.50591,1.15539,0.86974,1.08144,0.00246843,0.00246843,0.00246843
181,79251.7,1.15063,0.77221,1.14144,0.82462,0.74117,0.82079,0.50586,1.15558,0.86881,1.08151,0.00245429,0.00245429,0.00245429
182,79377.2,1.14301,0.76597,1.1409,0.8291,0.7374,0.82062,0.50544,1.15574,0.8667,1.08162,0.00244014,0.00244014,0.00244014
183,79503.5,1.14724,0.76911,1.13996,0.83246,0.73637,0.82072,0.50541,1.15619,0.86567,1.08204,0.002426,0.002426,0.002426
184,79629.6,1.14312,0.7639,1.13857,0.83311,0.73653,0.82102,0.50514,1.15589,0.86388,1.08197,0.00241186,0.00241186,0.00241186
185,79756.3,1.13821,0.7626,1.13559,0.82675,0.73892,0.82085,0.50532,1.1562,0.86183,1.08235,0.00239771,0.00239771,0.00239771
