epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
122,14353.2,1.22622,0.87353,1.18778,0.817,0.73641,0.81661,0.49172,1.16872,1.12937,1.09665,0.00328871,0.00328871,0.00328871
123,14470,1.22612,0.8769,1.1934,0.81686,0.7358,0.81637,0.49164,1.16929,1.12663,1.09656,0.00327457,0.00327457,0.00327457
124,14586.8,1.22063,0.86427,1.18853,0.81798,0.73534,0.81678,0.49186,1.16857,1.12365,1.09621,0.00326043,0.00326043,0.00326043
125,14703.7,1.22424,0.86922,1.19032,0.81675,0.73553,0.81692,0.49148,1.16839,1.12157,1.09591,0.00324629,0.00324629,0.00324629
126,14821.1,1.22571,0.87128,1.18645,0.81571,0.73602,0.8167,0.49187,1.16808,1.11635,1.09541,0.00323214,0.00323214,0.00323214
127,14937.9,1.21954,0.86275,1.18675,0.81447,0.73696,0.8169,0.4923,1.16777,1.11318,1.09522,0.003218,0.003218,0.003218
128,15054.8,1.21928,0.86377,1.18413,0.81455,0.73559,0.81609,0.49226,1.16721,1.11371,1.095,0.00320386,0.00320386,0.00320386
129,15171.6,1.21628,0.86599,1.18555,0.81511,0.73595,0.8164,0.49251,1.16677,1.115,1.09485,0.00318971,0.00318971,0.00318971
130,15288.1,1.22433,0.8674,1.18511,0.81512,0.73752,0.81649,0.49279,1.16659,1.11177,1.09461,0.00317557,0.00317557,0.00317557
131,15404.9,1.21034,0.85335,1.18015,0.81568,0.73811,0.81608,0.49332,1.1666,1.1063,1.09448,0.00316143,0.00316143,0.00316143
132,15521.7,1.20895,0.86093,1.17894,0.8145,0.73917,0.81576,0.49316,1.16673,1.10417,1.09449,0.00314729,0.00314729,0.00314729
133,15638.3,1.20926,0.85498,1.17922,0.81796,0.73667,0.8161,0.49377,1.16668,1.1011,1.09436,0.00313314,0.00313314,0.00313314
134,15754.9,1.20762,0.85323,1.17641,0.81853,0.73631,0.81554,0.49398,1.16717,1.09369,1.09445,0.003119,0.003119,0.003119
135,15871.5,1.21399,0.85125,1.17743,0.81944,0.73536,0.81601,0.49393,1.16666,1.09188,1.09406,0.00310486,0.00310486,0.00310486
136,15988.3,1.21267,0.85125,1.17814,0.81817,0.73653,0.81631,0.49405,1.16668,1.08892,1.09387,0.00309071,0.00309071,0.00309071
137,16105,1.20908,0.84908,1.17458,0.81902,0.73609,0.81632,0.49422,1.16642,1.08881,1.09373,0.00307657,0.00307657,0.00307657
138,16221.6,1.21446,0.85138,1.17891,0.82057,0.73535,0.81612,0.49421,1.16637,1.08648,1.09342,0.00306243,0.00306243,0.00306243
139,16338.4,1.19846,0.83574,1.17094,0.82092,0.73429,0.81653,0.4944,1.16624,1.08126,1.09334,0.00304829,0.00304829,0.00304829
140,16454.9,1.20536,0.84595,1.17326,0.81559,0.73735,0.81635,0.49448,1.16616,1.07907,1.09331,0.00303414,0.00303414,0.00303414
141,16572.3,1.20268,0.83596,1.17217,0.81752,0.73573,0.816,0.49462,1.16577,1.07102,1.09293,0.00302,0.00302,0.00302
142,16689.3,1.19506,0.83571,1.17382,0.81674,0.73593,0.81664,0.49485,1.16546,1.06789,1.09312,0.00300586,0.00300586,0.00300586
143,16806,1.19868,0.84468,1.17426,0.81782,0.73652,0.81706,0.49459,1.16525,1.06304,1.09332,0.00299171,0.00299171,0.00299171
144,16922.9,1.19499,0.83795,1.16913,0.81856,0.73714,0.81759,0.49505,1.16507,1.05893,1.09307,0.00297757,0.00297757,0.00297757
145,17040,1.20015,0.83418,1.17209,0.81841,0.73765,0.81765,0.49552,1.16456,1.05634,1.09288,0.00296343,0.00296343,0.00296343
146,17157.1,1.19465,0.83133,1.17037,0.81869,0.73764,0.81731,0.49535,1.16484,1.05387,1.09311,0.00294929,0.00294929,0.00294929
147,17274.3,1.19095,0.82352,1.17035,0.81904,0.73789,0.81738,0.495,1.16455,1.04984,1.0929,0.00293514,0.00293514,0.00293514
148,17391.5,1.19636,0.83315,1.17113,0.81742,0.73727,0.81692,0.49489,1.16395,1.04979,1.09228,0.002921,0.002921,0.002921
149,17508.7,1.19294,0.83096,1.1645,0.8164,0.73748,0.81714,0.49432,1.16363,1.04848,1.09191,0.00290686,0.00290686,0.00290686
150,17625.9,1.1865,0.81993,1.16315,0.81686,0.73721,0.81735,0.49479,1.16336,1.04676,1.09178,0.00289271,0.00289271,0.00289271
151,17742.8,1.19053,0.82539,1.16437,0.81529,0.7387,0.81656,0.49453,1.16327,1.04442,1.09174,0.00287857,0.00287857,0.00287857
152,17859.9,1.19229,0.82123,1.16405,0.81553,0.73817,0.81645,0.49493,1.16285,1.04273,1.0916,0.00286443,0.00286443,0.00286443
153,17976.5,1.18489,0.82461,1.16345,0.81774,0.73651,0.81728,0.49478,1.16264,1.04401,1.09159,0.00285029,0.00285029,0.00285029
154,18093,1.19072,0.81929,1.16587,0.81885,0.73725,0.81687,0.49446,1.16247,1.04436,1.09146,0.00283614,0.00283614,0.00283614
155,18209.6,1.18087,0.81226,1.16118,0.81659,0.73913,0.81675,0.49467,1.16238,1.04387,1.09155,0.002822,0.002822,0.002822
156,18326.9,1.18353,0.81512,1.16429,0.81194,0.74189,0.8161,0.49469,1.16218,1.04325,1.09154,0.00280786,0.00280786,0.00280786
157,18443.9,1.18466,0.8092,1.16018,0.81007,0.74374,0.81552,0.49457,1.16221,1.04249,1.09183,0.00279371,0.00279371,0.00279371
158,18560.6,1.18157,0.80806,1.16057,0.80968,0.74398,0.81574,0.4945,1.16217,1.04141,1.09186,0.00277957,0.00277957,0.00277957
159,18677.1,1.17873,0.80734,1.16108,0.80864,0.74504,0.81562,0.49468,1.16204,1.03846,1.0921,0.00276543,0.00276543,0.00276543
160,18793.9,1.17121,0.80337,1.15258,0.80947,0.74514,0.8159,0.49459,1.1616,1.03864,1.09186,0.00275129,0.00275129,0.00275129
161,18910.6,1.17014,0.79995,1.15676,0.81146,0.74429,0.81601,0.4943,1.16135,1.0403,1.09183,0.00273714,0.00273714,0.00273714
162,19027.5,1.1778,0.80478,1.15759,0.81268,0.74385,0.81652,0.49463,1.16176,1.03849,1.09202,0.002723,0.002723,0.002723
163,19143.9,1.17157,0.80002,1.14918,0.80697,0.74818,0.8161,0.49469,1.16213,1.03849,1.09243,0.00270886,0.00270886,0.00270886
164,19260.5,1.17537,0.79823,1.1529,0.81034,0.74687,0.81672,0.49541,1.16227,1.03951,1.09211,0.00269471,0.00269471,0.00269471
165,19377,1.17488,0.79911,1.15516,0.81204,0.74624,0.81642,0.49534,1.16262,1.03878,1.09263,0.00268057,0.00268057,0.00268057
166,19494.1,1.17056,0.80085,1.15095,0.81176,0.74625,0.81677,0.49551,1.16283,1.03775,1.09261,0.00266643,0.00266643,0.00266643
167,19611,1.16945,0.79737,1.15368,0.81212,0.74615,0.81725,0.4956,1.16346,1.03469,1.0927,0.00265229,0.00265229,0.00265229
168,19728.1,1.16836,0.79193,1.15072,0.81179,0.74557,0.81714,0.49539,1.16432,1.03242,1.09325,0.00263814,0.00263814,0.00263814
169,19844.8,1.16286,0.78528,1.1481,0.81527,0.74532,0.81772,0.49544,1.16458,1.031,1.09396,0.002624,0.002624,0.002624
170,19961.3,1.16739,0.78963,1.14861,0.81639,0.74544,0.81788,0.49544,1.16409,1.02973,1.09349,0.00260986,0.00260986,0.00260986
171,20077.6,1.15378,0.7888,1.14506,0.81849,0.74475,0.81842,0.49582,1.16403,1.02848,1.0933,0.00259571,0.00259571,0.00259571
172,20194.7,1.16072,0.78757,1.14794,0.81755,0.74466,0.8184,0.4959,1.16349,1.02378,1.09276,0.00258157,0.00258157,0.00258157
173,20311.8,1.1563,0.78004,1.14679,0.81867,0.74417,0.81881,0.49629,1.16391,1.02145,1.09305,0.00256743,0.00256743,0.00256743
174,20429.1,1.16223,0.78379,1.148,0.81416,0.74512,0.81857,0.49594,1.16433,1.01872,1.09324,0.00255329,0.00255329,0.00255329
175,20545.9,1.16111,0.78332,1.14695,0.815,0.74515,0.81851,0.49611,1.16453,1.01443,1.09326,0.00253914,0.00253914,0.00253914
176,20662.6,1.1592,0.77624,1.14463,0.81132,0.74852,0.81893,0.49603,1.16517,1.01067,1.09349,0.002525,0.002525,0.002525
177,20779.4,1.15498,0.78245,1.14367,0.81283,0.74797,0.81882,0.496,1.16514,1.00975,1.09329,0.00251086,0.00251086,0.00251086
178,20896.2,1.15399,0.77867,1.14629,0.81403,0.74515,0.81792,0.49575,1.16571,1.00741,1.09352,0.00249671,0.00249671,0.00249671
179,21014.3,1.1523,0.77209,1.14204,0.81631,0.7435,0.81767,0.4956,1.16618,1.00813,1.09359,0.00248257,0.00248257,0.00248257
180,21133.9,1.15057,0.76828,1.14073,0.81595,0.74412,0.81777,0.49569,1.16704,1.00921,1.09435,0.00246843,0.00246843,0.00246843
181,21250.6,1.14232,0.7623,1.1323,0.81459,0.74515,0.81743,0.49573,1.16743,1.00949,1.09439,0.00245429,0.00245429,0.00245429
182,21366.6,1.15122,0.76173,1.13639,0.81494,0.74556,0.8178,0.49575,1.16747,1.01235,1.09454,0.00244014,0.00244014,0.00244014
183,21482.8,1.13465,0.76494,1.13502,0.81659,0.7455,0.81815,0.49573,1.16747,1.01371,1.09462,0.002426,0.002426,0.002426
184,21600.8,1.14092,0.75843,1.13962,0.81497,0.74789,0.81848,0.49593,1.16762,1.01671,1.09472,0.00241186,0.00241186,0.00241186
185,21720.8,1.14354,0.76556,1.13903,0.81259,0.74903,0.81893,0.49609,1.16811,1.01669,1.09493,0.00239771,0.00239771,0.00239771
