epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
176,20731.8,1.15401,0.77564,1.14274,0.81826,0.76114,0.82274,0.50845,1.16545,0.9396,1.11094,0.002525,0.002525,0.002525
177,20849,1.15002,0.77641,1.14361,0.81771,0.76025,0.82271,0.50802,1.16551,0.9371,1.11118,0.00251086,0.00251086,0.00251086
178,20966.3,1.14635,0.76908,1.13687,0.81576,0.75904,0.82231,0.50816,1.16525,0.93348,1.11105,0.00249671,0.00249671,0.00249671
179,21083.2,1.15493,0.78163,1.1435,0.81432,0.75917,0.82273,0.50824,1.16498,0.93035,1.11083,0.00248257,0.00248257,0.00248257
180,21200.2,1.14581,0.77437,1.13551,0.81552,0.75882,0.82323,0.50859,1.16501,0.9272,1.111,0.00246843,0.00246843,0.00246843
181,21317.4,1.14094,0.76493,1.13426,0.81556,0.75833,0.8224,0.50857,1.16481,0.92382,1.11102,0.00245429,0.00245429,0.00245429
182,21433.8,1.1446,0.76826,1.13274,0.81553,0.75801,0.82261,0.50885,1.16442,0.92153,1.1108,0.00244014,0.00244014,0.00244014
183,21550.5,1.14543,0.7625,1.14043,0.81615,0.75798,0.82222,0.50888,1.16448,0.91779,1.1107,0.002426,0.002426,0.002426
184,21667.5,1.14181,0.76876,1.13645,0.81992,0.75565,0.82225,0.509,1.1649,0.91647,1.11117,0.00241186,0.00241186,0.00241186
185,21784.2,1.14535,0.76764,1.13624,0.81502,0.75833,0.82184,0.50896,1.16474,0.91531,1.11109,0.00239771,0.00239771,0.00239771
186,21900.8,1.13694,0.76133,1.13714,0.81636,0.75795,0.822,0.50864,1.16491,0.91415,1.11142,0.00238357,0.00238357,0.00238357
187,22017.5,1.13886,0.76351,1.13399,0.81589,0.75934,0.82184,0.50853,1.1651,0.91126,1.11142,0.00236943,0.00236943,0.00236943
188,22134.6,1.13879,0.76333,1.13679,0.81448,0.75917,0.82201,0.50867,1.16585,0.90835,1.1118,0.00235529,0.00235529,0.00235529
189,22251.2,1.13693,0.76197,1.13389,0.81751,0.75871,0.82251,0.50862,1.16593,0.90524,1.11186,0.00234114,0.00234114,0.00234114
190,22368.1,1.14219,0.7627,1.1391,0.81812,0.75766,0.82279,0.50846,1.16614,0.90426,1.11188,0.002327,0.002327,0.002327
191,22484.8,1.13159,0.75341,1.13385,0.8138,0.76105,0.82323,0.50841,1.16673,0.90246,1.11223,0.00231286,0.00231286,0.00231286
192,22601.2,1.13455,0.75255,1.13062,0.81603,0.75965,0.82268,0.50833,1.167,0.90207,1.11239,0.00229871,0.00229871,0.00229871
193,22717.8,1.13575,0.75457,1.13164,0.81755,0.75954,0.82298,0.50874,1.16714,0.89878,1.1123,0.00228457,0.00228457,0.00228457
194,22834.4,1.13183,0.7513,1.12994,0.82016,0.75707,0.82321,0.50866,1.16769,0.89697,1.11264,0.00227043,0.00227043,0.00227043
195,22951.2,1.12936,0.74992,1.13002,0.82029,0.75688,0.8234,0.50855,1.16805,0.89695,1.11285,0.00225629,0.00225629,0.00225629
196,23070.9,1.12956,0.75098,1.12839,0.82139,0.75632,0.82368,0.50855,1.16868,0.89689,1.11351,0.00224214,0.00224214,0.00224214
197,23193.6,1.12287,0.74054,1.12727,0.82301,0.75596,0.82334,0.50856,1.16874,0.89511,1.1137,0.002228,0.002228,0.002228
198,23311.5,1.12282,0.74566,1.12638,0.82124,0.75996,0.82364,0.50821,1.16901,0.89382,1.11383,0.00221386,0.00221386,0.00221386
199,23430.3,1.12243,0.74453,1.12376,0.82148,0.75984,0.82354,0.50824,1.16899,0.89278,1.11381,0.00219971,0.00219971,0.00219971
200,23553.1,1.1257,0.74201,1.12487,0.82081,0.76126,0.82366,0.50835,1.16889,0.89184,1.11381,0.00218557,0.00218557,0.00218557
201,23677.1,1.12611,0.7471,1.12415,0.82429,0.75951,0.82378,0.50816,1.16897,0.88987,1.11386,0.00217143,0.00217143,0.00217143
202,23801.3,1.11926,0.74125,1.11987,0.82137,0.76043,0.82339,0.5082,1.16916,0.88801,1.11405,0.00215729,0.00215729,0.00215729
203,23926.2,1.12205,0.74033,1.12452,0.82336,0.75889,0.82333,0.50822,1.16814,0.8869,1.11341,0.00214314,0.00214314,0.00214314
204,24051.3,1.11736,0.73366,1.11885,0.82497,0.75813,0.82382,0.50877,1.16838,0.88432,1.11363,0.002129,0.002129,0.002129
205,24176.2,1.11673,0.73414,1.12231,0.82387,0.75889,0.82357,0.50811,1.16807,0.88349,1.11337,0.00211486,0.00211486,0.00211486
206,24301.4,1.11095,0.7301,1.11554,0.82448,0.75891,0.82357,0.50817,1.16775,0.88279,1.11322,0.00210071,0.00210071,0.00210071
207,24427.1,1.11722,0.73272,1.11943,0.82683,0.75841,0.82372,0.50831,1.16778,0.88266,1.11322,0.00208657,0.00208657,0.00208657
208,24552.5,1.11152,0.72915,1.11772,0.82462,0.75971,0.82286,0.5077,1.168,0.8831,1.11336,0.00207243,0.00207243,0.00207243
209,24677.8,1.11212,0.73079,1.11896,0.82394,0.75955,0.82233,0.50756,1.16812,0.88308,1.11325,0.00205829,0.00205829,0.00205829
210,24802.8,1.1104,0.72577,1.1158,0.82239,0.76172,0.8229,0.50791,1.16782,0.88326,1.11303,0.00204414,0.00204414,0.00204414
211,24928.2,1.10275,0.72376,1.11688,0.82316,0.76126,0.82306,0.50806,1.16793,0.88013,1.1131,0.00203,0.00203,0.00203
212,25053.3,1.10274,0.71825,1.11401,0.82449,0.75946,0.82268,0.508,1.16816,0.87921,1.11295,0.00201586,0.00201586,0.00201586
213,25178.2,1.1079,0.72223,1.11508,0.8247,0.76065,0.82284,0.50789,1.16808,0.8788,1.11305,0.00200171,0.00200171,0.00200171
214,25303.4,1.10467,0.71525,1.11397,0.82778,0.75887,0.82353,0.50765,1.16877,0.87889,1.11366,0.00198757,0.00198757,0.00198757
215,25428.3,1.10733,0.7183,1.11171,0.83091,0.75728,0.82346,0.50767,1.16883,0.87766,1.11383,0.00197343,0.00197343,0.00197343
216,25553.5,1.10259,0.71895,1.1102,0.82911,0.75857,0.82438,0.50802,1.16924,0.87756,1.11407,0.00195929,0.00195929,0.00195929
217,25678.5,1.09918,0.71979,1.10947,0.82719,0.75904,0.82448,0.50836,1.16937,0.87629,1.1138,0.00194514,0.00194514,0.00194514
218,25803.2,1.10538,0.71276,1.11242,0.82797,0.75866,0.82429,0.50825,1.16947,0.87435,1.11402,0.001931,0.001931,0.001931
219,25927.9,1.09956,0.71064,1.11309,0.82818,0.75913,0.82458,0.50865,1.16961,0.87435,1.11427,0.00191686,0.00191686,0.00191686
220,26053.2,1.09555,0.72694,1.10714,0.82496,0.76072,0.8242,0.50798,1.16947,0.87201,1.11433,0.00190271,0.00190271,0.00190271
221,26177.5,1.09206,0.70423,1.10635,0.83031,0.75759,0.82447,0.50813,1.1695,0.87093,1.11451,0.00188857,0.00188857,0.00188857
222,26302,1.09367,0.71565,1.10876,0.82848,0.7584,0.82456,0.50808,1.16982,0.87034,1.11488,0.00187443,0.00187443,0.00187443
223,26426.6,1.08801,0.70704,1.10566,0.82568,0.76024,0.82356,0.50818,1.1697,0.87085,1.11487,0.00186029,0.00186029,0.00186029
224,26551.5,1.08861,0.70636,1.10339,0.82547,0.75977,0.82347,0.50793,1.17032,0.86924,1.11547,0.00184614,0.00184614,0.00184614
225,26676,1.09013,0.70651,1.10534,0.82609,0.75908,0.82307,0.50749,1.17086,0.86835,1.11581,0.001832,0.001832,0.001832
226,26800.6,1.08781,0.69957,1.10401,0.82193,0.76181,0.82304,0.50744,1.17141,0.8692,1.11646,0.00181786,0.00181786,0.00181786
227,26925,1.08588,0.69884,1.10551,0.82341,0.75971,0.82304,0.50792,1.17166,0.8685,1.11653,0.00180371,0.00180371,0.00180371
228,27049.5,1.08632,0.70002,1.10448,0.82688,0.75756,0.82338,0.50785,1.17183,0.86867,1.11692,0.00178957,0.00178957,0.00178957
229,27174.4,1.08648,0.70633,1.10236,0.8279,0.75716,0.82302,0.5081,1.172,0.86857,1.11719,0.00177543,0.00177543,0.00177543
230,27300,1.08667,0.70343,1.10361,0.82573,0.76008,0.82336,0.50839,1.17187,0.86883,1.11703,0.00176129,0.00176129,0.00176129
231,27425.1,1.07763,0.69883,1.09991,0.82835,0.75808,0.824,0.50843,1.17234,0.87079,1.11766,0.00174714,0.00174714,0.00174714
232,27550.5,1.07704,0.69773,1.09872,0.82681,0.75981,0.82405,0.50826,1.1733,0.86963,1.11823,0.001733,0.001733,0.001733
233,27675.4,1.07732,0.69756,1.09982,0.82438,0.76076,0.82366,0.50832,1.17369,0.86875,1.1185,0.00171886,0.00171886,0.00171886
234,27800.3,1.0721,0.69104,1.09694,0.82659,0.75733,0.8229,0.5082,1.17414,0.8681,1.11906,0.00170471,0.00170471,0.00170471
235,27925.2,1.07605,0.69457,1.09712,0.82621,0.75824,0.82336,0.50825,1.17481,0.86759,1.11965,0.00169057,0.00169057,0.00169057
236,28050,1.06871,0.68716,1.09349,0.82708,0.75737,0.8232,0.50835,1.17511,0.86754,1.12001,0.00167643,0.00167643,0.00167643
237,28174.2,1.07154,0.68543,1.09397,0.82309,0.75996,0.82291,0.50821,1.17547,0.86572,1.1201,0.00166229,0.00166229,0.00166229
238,28298.1,1.06675,0.68604,1.09431,0.82417,0.75892,0.82279,0.50822,1.17547,0.8639,1.12003,0.00164814,0.00164814,0.00164814
239,28422.2,1.06844,0.69226,1.09209,0.82093,0.76096,0.82253,0.50774,1.17523,0.86246,1.12005,0.001634,0.001634,0.001634
240,28546.9,1.06665,0.67544,1.09235,0.82476,0.75745,0.82202,0.50784,1.17521,0.86169,1.12015,0.00161986,0.00161986,0.00161986
241,28671,1.06655,0.67942,1.09218,0.82465,0.75657,0.82202,0.50767,1.17542,0.86064,1.12035,0.00160571,0.00160571,0.00160571
242,28795.3,1.06612,0.6844,1.09296,0.82198,0.75788,0.82206,0.50778,1.17571,0.86095,1.12092,0.00159157,0.00159157,0.00159157
243,28920.2,1.07382,0.68321,1.09698,0.81979,0.75924,0.82189,0.50777,1.17584,0.86147,1.1211,0.00157743,0.00157743,0.00157743
244,29044.5,1.06143,0.67364,1.08929,0.81923,0.75933,0.82233,0.50796,1.17595,0.86014,1.12138,0.00156329,0.00156329,0.00156329
245,29168.1,1.05805,0.67296,1.08832,0.82043,0.75921,0.82182,0.50781,1.17643,0.8596,1.1217,0.00154914,0.00154914,0.00154914
246,29291.6,1.05368,0.67604,1.08463,0.82098,0.75934,0.822,0.50754,1.17678,0.85883,1.12209,0.001535,0.001535,0.001535
247,29416.1,1.05308,0.66983,1.08549,0.82258,0.75942,0.82249,0.50732,1.17725,0.85714,1.12284,0.00152086,0.00152086,0.00152086
248,29539.8,1.05688,0.67487,1.08948,0.82378,0.75745,0.8215,0.50694,1.17766,0.85642,1.12285,0.00150671,0.00150671,0.00150671
249,29664,1.05809,0.67028,1.08475,0.81914,0.76093,0.82159,0.507,1.17771,0.85486,1.12327,0.00149257,0.00149257,0.00149257
250,29788,1.0541,0.66801,1.08669,0.82376,0.75717,0.82082,0.50713,1.17796,0.85518,1.12367,0.00147843,0.00147843,0.00147843
251,29911.8,1.05344,0.66553,1.08187,0.82463,0.75703,0.82065,0.50696,1.17801,0.85396,1.12375,0.00146429,0.00146429,0.00146429
252,30035.9,1.04872,0.66314,1.07941,0.82427,0.75737,0.82056,0.50653,1.17789,0.85388,1.12374,0.00145014,0.00145014,0.00145014
253,30159.9,1.04828,0.66208,1.08341,0.82259,0.75858,0.82055,0.50639,1.17827,0.85265,1.12415,0.001436,0.001436,0.001436
254,30283.8,1.04135,0.65801,1.07891,0.82585,0.75722,0.82061,0.50633,1.17869,0.85095,1.12481,0.00142186,0.00142186,0.00142186
255,30408.2,1.04418,0.66375,1.08174,0.82109,0.76001,0.82116,0.5061,1.17964,0.84983,1.12525,0.00140771,0.00140771,0.00140771
256,30532.8,1.04114,0.65998,1.07946,0.82191,0.75936,0.82011,0.50552,1.18009,0.84935,1.12562,0.00139357,0.00139357,0.00139357
257,30657.3,1.04719,0.66098,1.08113,0.82143,0.76047,0.82023,0.50559,1.18047,0.84814,1.12612,0.00137943,0.00137943,0.00137943
258,30781.7,1.04123,0.6528,1.07856,0.82023,0.76111,0.82002,0.50526,1.18098,0.84773,1.12664,0.00136529,0.00136529,0.00136529
259,30906.1,1.04028,0.65313,1.08016,0.82011,0.76132,0.82122,0.50532,1.18119,0.84706,1.12687,0.00135114,0.00135114,0.00135114
260,31030.4,1.04114,0.65687,1.07955,0.82044,0.76089,0.82112,0.50519,1.18144,0.84601,1.12729,0.001337,0.001337,0.001337
261,31154.7,1.0364,0.64762,1.07373,0.8183,0.76293,0.81959,0.50505,1.18095,0.84528,1.12733,0.00132286,0.00132286,0.00132286
262,31279.1,1.04053,0.64965,1.07663,0.8178,0.76335,0.81918,0.50501,1.18107,0.84533,1.12731,0.00130871,0.00130871,0.00130871
263,31403.5,1.03546,0.64886,1.07573,0.8187,0.76271,0.81941,0.50532,1.18114,0.84472,1.12733,0.00129457,0.00129457,0.00129457
264,31528.2,1.03214,0.64471,1.07444,0.81818,0.76378,0.81946,0.50489,1.18157,0.84533,1.12762,0.00128043,0.00128043,0.00128043
265,31652.8,1.02989,0.65015,1.0741,0.81797,0.76436,0.81907,0.50449,1.18173,0.84578,1.12786,0.00126629,0.00126629,0.00126629
266,31777.1,1.02821,0.64548,1.07104,0.81636,0.76672,0.81915,0.50433,1.18219,0.84436,1.12813,0.00125214,0.00125214,0.00125214
267,31901.6,1.0299,0.65057,1.07372,0.81596,0.7661,0.8193,0.50419,1.18294,0.84357,1.12867,0.001238,0.001238,0.001238
268,32026.3,1.02879,0.64962,1.07195,0.81696,0.76684,0.81923,0.50405,1.18305,0.84329,1.12898,0.00122386,0.00122386,0.00122386
269,32150.9,1.0258,0.64426,1.06991,0.81714,0.76692,0.8192,0.50383,1.18288,0.84257,1.12879,0.00120971,0.00120971,0.00120971
270,32275.6,1.02272,0.63686,1.06885,0.81717,0.76731,0.81885,0.50366,1.1834,0.84173,1.12929,0.00119557,0.00119557,0.00119557
271,32400.3,1.01671,0.63187,1.06899,0.81899,0.76555,0.81939,0.5034,1.18367,0.84083,1.12985,0.00118143,0.00118143,0.00118143
272,32524.9,1.018,0.63605,1.065,0.81818,0.76699,0.81916,0.50342,1.18399,0.83977,1.13038,0.00116729,0.00116729,0.00116729
273,32650.1,1.01978,0.63102,1.06756,0.81733,0.76743,0.81959,0.50317,1.18397,0.83932,1.13069,0.00115314,0.00115314,0.00115314
274,32774.5,1.02886,0.6422,1.07041,0.81665,0.7665,0.81881,0.50284,1.18399,0.83829,1.13111,0.001139,0.001139,0.001139
275,32898.9,1.00889,0.63218,1.06382,0.81724,0.76771,0.81907,0.50307,1.18413,0.83779,1.13129,0.00112486,0.00112486,0.00112486
276,33023.7,1.01122,0.63006,1.06709,0.81524,0.76609,0.81886,0.50259,1.18508,0.83745,1.1324,0.00111071,0.00111071,0.00111071
277,33148.2,1.01531,0.63022,1.06691,0.81481,0.76647,0.81866,0.50275,1.1848,0.83728,1.13249,0.00109657,0.00109657,0.00109657
278,33272.7,1.0139,0.62447,1.06335,0.81431,0.7665,0.81797,0.50216,1.1851,0.8383,1.13255,0.00108243,0.00108243,0.00108243
279,33396.8,1.00698,0.62815,1.06057,0.81557,0.76599,0.81852,0.50235,1.18517,0.8367,1.13287,0.00106829,0.00106829,0.00106829
280,33520.6,1.00382,0.62312,1.05976,0.81468,0.76745,0.8185,0.50175,1.18528,0.8352,1.13326,0.00105414,0.00105414,0.00105414
281,33645.4,1.00608,0.62452,1.05897,0.81555,0.76723,0.81841,0.50205,1.18545,0.83452,1.13336,0.00104,0.00104,0.00104
282,33769.8,1.00587,0.62173,1.061,0.81633,0.76738,0.81889,0.50189,1.1858,0.83365,1.13343,0.00102586,0.00102586,0.00102586
283,33894,1.00184,0.61806,1.05969,0.81915,0.7655,0.81878,0.50189,1.18612,0.83322,1.13365,0.00101171,0.00101171,0.00101171
284,34018.5,1.00004,0.61848,1.05912,0.8218,0.76501,0.81924,0.50155,1.18659,0.83246,1.13409,0.000997571,0.000997571,0.000997571
285,34143.1,1.00389,0.62029,1.05804,0.82046,0.76624,0.819,0.50115,1.18672,0.83196,1.13432,0.000983429,0.000983429,0.000983429
286,34268.2,0.99367,0.61072,1.05449,0.82201,0.76543,0.81881,0.50122,1.18734,0.8313,1.13496,0.000969286,0.000969286,0.000969286
287,34393.2,0.99443,0.61374,1.05597,0.82242,0.7651,0.81874,0.50159,1.18798,0.83075,1.1355,0.000955143,0.000955143,0.000955143
288,34518,0.99221,0.61397,1.05494,0.82316,0.76633,0.81842,0.50113,1.18829,0.83073,1.13585,0.000941,0.000941,0.000941
289,34642.1,0.99608,0.61277,1.05382,0.82218,0.76708,0.81838,0.50115,1.1887,0.82943,1.13614,0.000926857,0.000926857,0.000926857
290,34766.6,0.99099,0.6087,1.05416,0.82105,0.76713,0.81782,0.50084,1.18925,0.82833,1.13666,0.000912714,0.000912714,0.000912714
291,34891.3,0.98359,0.603,1.04991,0.82087,0.76514,0.81693,0.50063,1.18928,0.82799,1.13693,0.000898571,0.000898571,0.000898571
292,35008.5,0.99344,0.60534,1.05334,0.81795,0.7682,0.81695,0.50081,1.18987,0.82779,1.13749,0.000884429,0.000884429,0.000884429
293,35129.7,0.98373,0.60769,1.04771,0.81874,0.76772,0.8171,0.50046,1.19023,0.82691,1.13817,0.000870286,0.000870286,0.000870286
294,35253.4,0.98943,0.60429,1.04952,0.81878,0.7686,0.81663,0.5004,1.19092,0.82664,1.13874,0.000856143,0.000856143,0.000856143
295,35377.4,0.97942,0.60297,1.04927,0.81671,0.76971,0.81681,0.50057,1.19156,0.82674,1.13978,0.000842,0.000842,0.000842
296,35502.1,0.9861,0.60627,1.05025,0.81654,0.77014,0.81656,0.50065,1.1922,0.82679,1.14031,0.000827857,0.000827857,0.000827857
297,35626.7,0.98355,0.60741,1.0502,0.81411,0.77336,0.8168,0.50055,1.19298,0.82662,1.14145,0.000813714,0.000813714,0.000813714
298,35751.3,0.97597,0.59884,1.04893,0.8175,0.76992,0.81658,0.50064,1.19357,0.82701,1.14206,0.000799571,0.000799571,0.000799571
299,35876.2,0.97343,0.60397,1.04612,0.81893,0.76764,0.81613,0.50025,1.19432,0.82658,1.14287,0.000785429,0.000785429,0.000785429
300,36000.5,0.98233,0.60141,1.04925,0.81589,0.77091,0.8159,0.50035,1.19486,0.82659,1.14359,0.000771286,0.000771286,0.000771286
301,36125.1,0.97194,0.59269,1.04359,0.81776,0.76978,0.81583,0.49991,1.19526,0.82671,1.144,0.000757143,0.000757143,0.000757143
302,36249.8,0.97028,0.59299,1.04356,0.81692,0.77118,0.81567,0.49993,1.19549,0.82592,1.14451,0.000743,0.000743,0.000743
303,36374.6,0.96931,0.59428,1.04679,0.81702,0.77065,0.81659,0.50034,1.19605,0.82578,1.14527,0.000728857,0.000728857,0.000728857
304,36499.5,0.96367,0.58703,1.03946,0.81571,0.77069,0.81582,0.49964,1.19624,0.82534,1.14579,0.000714714,0.000714714,0.000714714
